,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
-2349.304398_-401.6695111,0.63791215,1.5613703e-06,0.20667936,0.017419472,0.1379871,4.1674065e-07
-2349.304398_-501.6695111,0.7339833,0.124678314,1.6570823e-06,9.212668e-08,0.14133641,1.606329e-07
-2349.304398_-601.6695111,1.0857867e-06,0.4576578,0.05773597,8.399846e-07,0.484604,2.8570577e-07
-2349.304398_198.3304889,0.16005522,0.0956062,0.44544962,0.12983906,7.059465e-08,0.16904981
-2349.304398_298.3304889,0.0794982,9.9296e-08,0.5446516,0.1768798,0.025751207,0.1732191
-2349.304398_398.3304889,0.16845043,0.065610364,0.6826513,0.08328773,1.00007995e-07,1.144873e-07
-2349.304398_498.3304889,0.19273178,0.005053358,0.5165626,0.23822159,1.1297439e-07,0.047430627
-2349.304398_598.3304889,0.2830881,0.15051115,0.13370231,0.24732697,5.553888e-07,0.18537092
-2349.304398_698.3304889,0.037914462,0.15427916,4.954927e-07,1.6158906e-06,0.16364793,0.64415634
-2349.304398_798.3304889,0.00275461,0.0061666938,4.948932e-07,4.3378233e-08,0.05626108,0.9348171
-2349.304398_898.3304889,8.006266e-08,0.083721384,0.00044717352,3.801925e-08,0.107284285,0.8085471
-2349.304398_98.3304889,0.25238752,0.26586738,0.36350763,0.118237264,1.3501341e-07,6.6875714e-08
-2449.304398_-1.66951110000002,0.14379287,0.09632908,0.49246517,0.26741222,4.1128894e-07,2.622262e-07
-2449.304398_-101.6695111,0.35215682,0.03065426,0.6108047,0.0063840398,1.1844969e-07,1.1172053e-07
-2449.304398_-201.6695111,0.33271453,0.13127755,0.20102851,0.09254474,0.16412467,0.07830996
-2449.304398_-301.6695111,0.21088837,1.4696916e-07,0.48670042,0.06857219,3.2115776e-07,0.23383848
-2449.304398_-401.6695111,0.35581103,0.3333152,0.28955337,0.021320058,1.6865609e-07,1.0992294e-07
-2449.304398_-501.6695111,0.32651278,0.16645531,0.35007626,0.06954149,0.08741313,1.0058471e-06
-2449.304398_-601.6695111,0.48623073,0.2480714,0.04300087,6.6430694e-08,0.22269681,1.9400345e-07
-2449.304398_198.3304889,0.177649,0.14255124,0.51387787,0.16592169,1.498083e-07,6.565326e-08
-2449.304398_298.3304889,0.11500641,7.514529e-08,0.6493693,0.17527705,1.4452462e-07,0.060346942
-2449.304398_398.3304889,0.106647626,0.015148343,0.5707478,0.30745548,6.762557e-07,2.7412648e-08
-2449.304398_498.3304889,0.031027608,0.10203105,0.60622233,0.26071885,6.9034954e-08,6.167184e-08
-2449.304398_598.3304889,0.3660057,5.592057e-07,0.18821917,0.2663737,0.09097884,0.08842212
-2449.304398_698.3304889,0.07269155,2.4414547e-07,0.0018839617,0.0039665615,0.1809359,0.7405218
-2449.304398_798.3304889,3.835212e-08,0.10722925,1.3214176e-07,2.7894922e-08,0.065102205,0.82766837
-2449.304398_898.3304889,8.536232e-08,0.07167162,2.0987132e-07,5.2963532e-08,0.13413168,0.7941963
-2449.304398_98.3304889,0.024891498,0.000524381,0.57938206,0.26892895,3.7924224e-07,0.12627275
-2549.304398_-1.66951110000002,0.01830374,2.2630637e-07,0.5486083,0.29759374,0.113676526,0.021817397
-2549.304398_-101.6695111,0.2794665,9.815697e-08,0.55497307,0.123017,2.5679159e-05,0.042517595
-2549.304398_-201.6695111,0.2534375,0.059498277,0.43000534,0.11574932,0.026216615,0.115092985
-2549.304398_-301.6695111,0.33405706,0.0076613254,0.3751433,0.10191042,2.7370572e-07,0.1812277
-2549.304398_-401.6695111,0.33579037,0.016817529,0.24038684,0.15476468,0.15846013,0.09378047
-2549.304398_-501.6695111,0.1049558,0.18809941,0.22038755,0.10311041,0.2132096,0.17023718
-2549.304398_-601.6695111,0.40094984,0.10491552,0.021761827,6.021839e-08,0.25196058,0.22041209
-2549.304398_198.3304889,0.17998631,0.18702447,0.48124582,0.11715066,0.034589056,3.6059103e-06
-2549.304398_298.3304889,0.13440737,0.032937404,0.4919395,0.2028559,0.08085103,0.05700881
-2549.304398_398.3304889,0.022028713,2.3648619e-07,0.29533353,0.26001495,0.342387,0.0802356
-2549.304398_498.3304889,0.14949143,0.020777129,0.4340493,0.39568192,1.6219049e-07,5.9062955e-08
-2549.304398_598.3304889,0.1966983,0.37256634,0.29786798,0.13286692,2.9326537e-07,1.2692507e-07
-2549.304398_698.3304889,0.027615927,2.5286812e-07,0.003542288,3.7618847e-08,0.10120539,0.8676361
-2549.304398_798.3304889,0.08585232,8.350007e-07,3.860036e-06,7.506542e-08,0.005159742,0.9089832
-2549.304398_898.3304889,2.5566791e-05,6.8908156e-07,5.100248e-07,0.07603,0.0074994876,0.9164437
-2549.304398_98.3304889,0.04827346,0.019328516,0.4420773,0.23949848,0.09312005,0.15770222
-2649.304398_-1.66951110000002,0.13185045,1.7641806e-07,0.36016202,0.19621268,0.07457795,0.23719674
-2649.304398_-101.6695111,0.15932555,0.08417751,0.5375331,0.13470279,1.2134132e-06,0.08425984
-2649.304398_-201.6695111,0.24668173,0.27763873,0.23575756,0.026370233,0.017709177,0.19584246
-2649.304398_-301.6695111,0.19663368,1.558829e-07,0.08366722,0.08306799,0.10033634,0.53629464
-2649.304398_-401.6695111,0.08116274,1.343786e-07,0.42394745,0.313989,0.0047658887,0.17613485
-2649.304398_-501.6695111,7.395168e-07,1.3969927e-07,0.40241978,0.3753399,0.07612382,0.14611566
-2649.304398_-601.6695111,0.51990134,0.2603387,0.07733144,2.932153e-06,0.14242546,1.1613749e-07
-2649.304398_198.3304889,0.051291857,0.060631365,0.46417522,0.124823116,0.14274034,0.15633808
-2649.304398_298.3304889,0.028551683,1.2579625e-07,0.30205756,0.13081545,0.29755467,0.24102059
-2649.304398_398.3304889,0.08716133,0.05717796,0.28234932,0.20303446,0.12714522,0.24313162
-2649.304398_498.3304889,0.32424533,0.26939848,0.25092593,0.1554295,4.681875e-07,2.3582737e-07
-2649.304398_598.3304889,0.5264777,0.10003704,0.17455082,0.19888455,4.9761027e-05,1.6688689e-07
-2649.304398_698.3304889,1.194986e-07,5.772749e-06,0.002220651,5.505494e-08,0.016751539,0.9810218
-2649.304398_798.3304889,0.039562255,0.10878283,1.244763e-06,8.361869e-08,0.058586694,0.79306686
-2649.304398_898.3304889,0.025243878,1.2466983e-05,3.4506394e-07,0.010865467,0.23615856,0.72771925
-2649.304398_98.3304889,0.13026498,0.08402756,0.2654525,0.18096372,0.18936439,0.14992684
-2749.304398_-1.66951110000002,0.09980013,1.2416182e-07,0.5610085,0.20017287,0.13901834,5.8262128e-08
-2749.304398_-101.6695111,0.47104064,1.9752923e-07,0.10024814,0.044222575,0.38448828,1.5232153e-07
-2749.304398_-201.6695111,0.30064073,1.8751416e-07,0.20790172,0.12489985,3.8011856e-06,0.3665537
-2749.304398_-301.6695111,0.098823346,0.16112407,0.18904299,0.22070979,0.19539955,0.1349003
-2749.304398_-401.6695111,0.007150605,7.163286e-08,0.2878087,0.43965834,0.19120413,0.07417817
-2749.304398_-501.6695111,0.09471324,5.6389894e-07,0.11801403,0.32074627,0.25472966,0.21179621
-2749.304398_-601.6695111,0.11947756,0.42259565,0.019163163,0.08889261,0.06979758,0.28007343
-2749.304398_198.3304889,0.12858368,2.2511225e-07,0.53140175,0.09688006,0.10109261,0.14204167
-2749.304398_298.3304889,0.20529082,6.236323e-08,0.3956538,0.29485193,0.017264957,0.08693845
-2749.304398_398.3304889,0.0012562015,0.027598824,0.48705885,0.42336777,0.060718082,3.0214704e-07
-2749.304398_498.3304889,0.24954928,0.025003985,0.38143632,0.10459209,0.13556406,0.10385419
-2749.304398_598.3304889,0.2091039,1.03333065e-07,0.41212213,0.14657634,0.042624418,0.18957302
-2749.304398_698.3304889,0.14067131,0.003912853,5.1866544e-07,9.654596e-08,0.024122976,0.8312922
-2749.304398_798.3304889,6.346804e-08,2.120273e-06,4.7400286e-07,4.0685194e-08,0.048171487,0.9518258
-2749.304398_898.3304889,0.014633033,1.2817762e-06,8.31213e-06,4.8194337e-08,0.06283891,0.9225184
-2749.304398_98.3304889,0.20357083,2.5449668e-07,0.24594174,0.25714913,0.08656552,0.20677255
-2849.304398_-1.66951110000002,0.110403225,0.2524092,0.19903256,0.1703427,0.23046155,0.03735083
-2849.304398_-101.6695111,0.15703666,6.575976e-08,0.17168851,0.23639753,0.3276779,0.10719925
-2849.304398_-201.6695111,5.2097255e-07,0.08163953,0.21494274,0.21405378,0.37468776,0.114675656
-2849.304398_-301.6695111,0.16091776,6.827066e-08,0.20177867,0.24677002,0.24632104,0.14421244
-2849.304398_-401.6695111,0.1705376,0.13416165,0.14746249,0.32457724,0.16457887,0.05868219
-2849.304398_-501.6695111,0.17951679,2.923326e-07,0.047166158,0.3409907,0.37670344,0.055622697
-2849.304398_-601.6695111,0.3552324,0.024586717,2.1062863e-06,0.19132751,0.4288511,1.2665166e-07
-2849.304398_198.3304889,0.10489424,0.046183113,0.25423843,0.2928248,0.25411856,0.047740806
-2849.304398_298.3304889,0.1489974,0.07800887,0.3850491,0.34838942,3.3159534e-07,0.03955492
-2849.304398_398.3304889,0.30605593,0.024929091,0.46469423,0.19381298,1.7078088e-07,0.010507478
-2849.304398_498.3304889,0.24038213,2.0379677e-07,0.40268603,0.23904142,0.05515832,0.06273192
-2849.304398_598.3304889,0.21349733,1.7637994e-07,0.3236403,0.40230715,6.68099e-07,0.060554385
-2849.304398_698.3304889,0.004239864,0.019560844,6.1307117e-07,6.9404587e-07,0.0689616,0.9072364
-2849.304398_798.3304889,0.07060563,1.0190382e-07,9.921848e-07,8.77705e-08,0.17581819,0.753575
-2849.304398_898.3304889,3.2041586e-07,4.5012635e-07,4.5833525e-07,3.8864705e-08,0.12052065,0.8794781
-2849.304398_98.3304889,0.1286396,0.0023648867,0.26515204,0.25438714,0.27116728,0.078289144
-2949.304398_-1.66951110000002,0.010773401,0.053679187,0.3828895,0.24344794,0.1585963,0.15061359
-2949.304398_-101.6695111,0.12989181,1.0674291e-07,0.2516562,0.16752897,0.14630052,0.30462232
-2949.304398_-201.6695111,0.21687986,0.030092133,0.12340758,0.137878,0.25761613,0.2341263
-2949.304398_-301.6695111,0.19780673,0.03419023,0.05630342,0.11403913,0.25706032,0.34060016
-2949.304398_-401.6695111,0.15145193,6.508485e-08,0.17988278,0.55175966,0.11690552,5.358925e-08
-2949.304398_-501.6695111,0.16617659,2.3061325e-08,0.006916835,0.41037422,0.41653228,2.42561e-08
-2949.304398_-601.6695111,0.0813215,0.020482387,0.1607616,0.24905533,0.31376767,0.17461152
-2949.304398_198.3304889,0.264798,3.422178e-07,0.34265667,0.18095031,0.13965836,0.07193633
-2949.304398_298.3304889,0.13256225,0.10932501,0.32514772,0.09931241,0.33365244,1.1694934e-07
-2949.304398_398.3304889,0.1119177,0.11503773,0.3829319,0.24025768,0.06737781,0.08247726
-2949.304398_498.3304889,0.27116144,0.14627516,0.15980338,0.23491757,0.108947806,0.07889467
-2949.304398_598.3304889,0.15576231,1.2220057e-07,0.3312783,0.42220408,1.0342104e-06,0.09075413
-2949.304398_698.3304889,7.1022214e-08,5.646189e-07,0.00934879,6.3432964e-08,0.1396463,0.85100424
-2949.304398_798.3304889,0.030488085,0.052147638,1.8656894e-07,1.0187807e-07,0.18638892,0.7309751
-2949.304398_898.3304889,0.013664279,2.1433891e-07,0.004966338,3.5772977e-08,0.11108802,0.8702811
-2949.304398_98.3304889,0.10729296,0.039543558,0.24039967,0.19161128,0.11134807,0.30980447
1104.977914_2708.802178,0.022973645,5.11207e-07,0.48650965,0.46769476,8.808365e-07,0.02282061
1104.977914_2808.802178,0.05009134,1.883841e-07,0.22785845,0.28690803,0.2888729,0.14626905
1104.977914_2908.802178,0.16598302,0.025805054,0.09172244,0.31614727,0.31497136,0.08537083
1104.977914_3008.802178,0.13831118,2.2575522e-07,0.13116178,0.25015488,0.19472775,0.28564423
1104.977914_3108.802178,0.25472012,1.05355376e-07,0.20769797,0.07112237,0.22069015,0.24576923
1104.977914_3208.802178,0.2095567,6.020676e-08,0.40709817,0.15383904,0.22950594,5.997393e-08
1104.977914_3308.802178,0.19421065,5.873701e-08,0.44156694,0.18542938,0.17879291,6.6077725e-08
1104.977914_3408.802178,0.10427995,0.11412041,0.40066168,0.27785546,0.103082515,2.7721486e-08
1104.977914_3508.802178,0.090251826,0.28755376,0.3263164,0.29587752,3.1624216e-07,8.1648e-08
1104.977914_3608.802178,0.13456501,0.055169854,0.41653934,0.36681467,9.630225e-08,0.026911043
1104.977914_3708.802178,0.28438085,0.08595188,0.3480868,0.28157946,2.834042e-07,7.5016516e-07
1104.977914_3808.802178,1.2616842e-07,0.03742101,3.199334e-07,6.794271e-08,0.050717846,0.91186064
1104.977914_3908.802178,0.08807773,3.4945074e-07,0.0051539983,6.043183e-08,0.19177459,0.71499324
1104.977914_4008.802178,3.7085165e-08,0.07482882,1.2327433e-07,3.6849457e-08,0.101841085,0.82332987
1104.977914_4108.802178,0.066389196,3.6330556e-07,0.2028415,0.114006,0.31716833,0.2995946
1104.977914_4208.802178,0.0024662917,0.24135734,0.37592426,0.36471215,5.7499767e-07,0.015539451
1204.977914_2708.802178,0.073872976,0.07111269,0.29194504,0.38846257,0.07516963,0.09943708
1204.977914_2808.802178,0.16290265,0.07240886,0.0880856,0.25471142,0.25463957,0.1672519
1204.977914_2908.802178,0.13304411,0.13120171,0.090401076,0.1559488,0.32676637,0.16263786
1204.977914_3008.802178,0.089806035,7.291689e-08,0.2422141,0.2974849,0.37049478,9.8621804e-08
1204.977914_3108.802178,0.09936037,0.10180904,0.28761515,0.14503127,0.24430706,0.12187714
1204.977914_3208.802178,0.053915624,5.4289732e-08,0.40618187,0.3860983,0.15380406,5.4664312e-08
1204.977914_3308.802178,0.05142496,0.03902661,0.41898307,0.24203983,0.07453235,0.17399314
1204.977914_3408.802178,0.36908653,0.17541015,0.2287013,0.21230575,0.014496207,6.000132e-08
1204.977914_3508.802178,0.22759226,0.020586716,0.3194137,0.1163905,0.16852513,0.14749172
1204.977914_3608.802178,0.10949194,0.08250576,0.44361776,0.36437976,3.2264737e-07,4.3785512e-06
1204.977914_3708.802178,0.1359721,1.0541619e-07,0.4888978,0.31764215,2.9725567e-07,0.057487465
1204.977914_3808.802178,3.4616622e-07,0.0083989985,7.433602e-07,3.9467384e-08,0.20298707,0.7886128
1204.977914_3908.802178,1.4288554e-06,1.3585026e-07,2.3360363e-07,2.9984187e-07,0.048096944,0.9519009
1204.977914_4008.802178,0.0817432,0.04402118,1.2861501e-07,9.42344e-08,0.16355063,0.7106848
1204.977914_4108.802178,0.06531602,0.011099747,1.8915279e-07,5.349894e-08,0.21514866,0.70843536
1204.977914_4208.802178,0.06639907,4.5090812e-07,0.24723588,0.30357304,0.20548846,0.17730306
1304.977914_2708.802178,0.1410929,0.061163563,0.109287195,0.2290961,0.28748506,0.1718752
1304.977914_2808.802178,0.050710507,4.457413e-07,0.092937574,0.3817464,0.47460476,2.7232457e-07
1304.977914_2908.802178,0.08251206,2.0142721e-07,0.14663422,0.24706635,0.24952564,0.2742615
1304.977914_3008.802178,0.15140413,0.042190585,0.24067467,0.18457237,0.09145949,0.2896988
1304.977914_3108.802178,0.17384745,0.17634708,0.2412201,0.13486421,0.13812713,0.13559408
1304.977914_3208.802178,0.20774598,0.10735088,0.4156348,0.03127301,0.040879622,0.19711575
1304.977914_3308.802178,0.1552629,1.9006373e-07,0.43964413,0.20114836,0.013515437,0.19042891
1304.977914_3408.802178,0.0454564,0.23283981,0.45908898,0.20703556,6.691523e-07,0.05557854
1304.977914_3508.802178,0.16581862,0.029610567,0.30178356,0.2264461,0.24060448,0.035736743
1304.977914_3608.802178,0.004474503,0.016648993,0.67732143,0.3015548,1.4700005e-07,7.680615e-08
1304.977914_3708.802178,0.10971179,0.10528966,0.39710516,0.20152755,0.059451696,0.12691414
1304.977914_3808.802178,0.0022036734,8.3140606e-08,0.14200184,0.08947572,0.08006866,0.68625003
1304.977914_3908.802178,1.2435292e-07,3.0143931e-07,0.006036136,0.04652815,0.05235041,0.89508486
1304.977914_4008.802178,4.504398e-08,0.04212122,1.0254291e-07,0.06677079,0.21711652,0.67399126
1304.977914_4108.802178,7.115977e-06,7.955959e-08,6.171749e-07,3.3638106e-08,0.13113663,0.86885554
1304.977914_4208.802178,0.07115747,0.014461373,0.14950497,0.19789372,0.048265617,0.5187169
1404.977914_2708.802178,0.5013093,0.14686964,0.09298289,0.12210632,0.067298904,0.069432974
1404.977914_2808.802178,0.15016082,1.2231598e-07,0.095467515,0.2816839,0.47268754,9.5294e-08
1404.977914_2908.802178,0.08696379,0.019570813,0.14810008,0.4034505,0.09908323,0.24283162
1404.977914_3008.802178,0.14960828,9.337705e-08,0.27129894,0.11296662,0.25925693,0.20686914
1404.977914_3108.802178,0.12527142,0.19681883,0.27601928,0.095317125,0.21379055,0.092782736
1404.977914_3208.802178,0.09767901,0.06238025,0.29038298,0.30080628,0.24875014,1.373309e-06
1404.977914_3308.802178,0.19889337,0.09016992,0.2181352,0.22456865,0.15612671,0.11210615
1404.977914_3408.802178,0.25449684,0.021818647,0.1936671,0.19377576,0.20887645,0.1273652
1404.977914_3508.802178,0.08282727,0.04368058,0.6138116,0.1710645,0.051914286,0.036701817
1404.977914_3608.802178,0.2024593,0.08065954,0.35686383,0.1898122,0.026506126,0.14369899
1404.977914_3708.802178,0.1084613,1.5074649e-07,0.4038141,0.20546694,0.1683022,0.113955304
1404.977914_3808.802178,0.14352562,0.25480467,0.06589703,0.036825098,0.1077938,0.39115378
1404.977914_3908.802178,1.6179906e-07,0.08144543,1.1555007e-07,4.2594372e-08,0.14832817,0.7702261
1404.977914_4008.802178,0.030630887,0.007714646,0.003091231,6.353997e-08,0.017896803,0.9406663
1404.977914_4108.802178,0.053198285,3.9638888e-07,0.0018990594,7.175557e-08,0.06619182,0.8787104
1404.977914_4208.802178,4.4111516e-08,0.0026482686,0.18744022,0.15274367,0.06278304,0.59438473
1504.977914_2708.802178,0.37645897,3.70565e-05,4.6726632e-07,0.0077261995,0.3655356,0.25024173
1504.977914_2808.802178,0.08968098,0.1684745,0.15802784,0.38930902,0.19450754,1.3166857e-07
1504.977914_2908.802178,0.24646856,1.9067048e-07,0.30399397,0.18101625,0.05658996,0.21193102
1504.977914_3008.802178,0.057206776,3.509422e-08,0.40284386,0.34727085,0.056893427,0.13578506
1504.977914_3108.802178,0.43325233,0.22742586,0.28116247,0.058157627,1.4930001e-06,3.4827914e-07
1504.977914_3208.802178,0.11654223,3.021958e-07,0.3863796,0.2266876,0.01521203,0.25517833
1504.977914_3308.802178,0.18805441,0.051362604,0.52648115,0.09648365,0.052810565,0.08480758
1504.977914_3408.802178,0.0897206,0.007487651,0.564288,0.246978,0.04566818,0.045857467
1504.977914_3508.802178,0.046525892,1.12981525e-07,0.48261705,0.1692641,0.16638158,0.13521129
1504.977914_3608.802178,0.35095644,0.27215034,0.1528579,0.05674146,0.058943145,0.108350754
1504.977914_3708.802178,0.27959612,0.08542571,0.32951698,0.19488989,0.015447954,0.09512326
1504.977914_3808.802178,0.1928509,0.039036322,0.17085667,0.20427011,0.03978526,0.35320073
1504.977914_3908.802178,1.4576153e-06,9.762649e-07,0.014958272,5.7361024e-08,0.0600926,0.92494667
1504.977914_4008.802178,6.309961e-08,0.097677134,1.10344054e-07,5.392721e-08,3.1402004e-07,0.9023223
1504.977914_4108.802178,0.05229806,8.8538565e-07,0.020257901,3.958856e-08,0.1354375,0.79200566
1504.977914_4208.802178,0.04601222,0.044159837,1.5583711e-07,5.52526e-08,0.11466305,0.79516464
1604.977914_2708.802178,0.3906887,0.21813737,0.051699486,7.557694e-08,0.2320795,0.10739486
1604.977914_2808.802178,0.28286383,2.1507839e-07,0.28060308,0.09597668,0.2626076,0.07794872
1604.977914_2908.802178,0.18582858,0.18830778,0.13975477,0.17541371,0.15347068,0.15722452
1604.977914_3008.802178,0.0817478,0.2796032,0.30873364,0.13071485,7.3111187e-07,0.1991998
1604.977914_3108.802178,0.5759072,0.072608806,0.17942448,0.13817614,0.033883262,6.451566e-08
1604.977914_3208.802178,0.31155616,4.479426e-07,0.52873653,0.099706285,1.6376764e-05,0.05998425
1604.977914_3308.802178,0.095275454,0.07019524,0.31547716,0.22754683,0.18052754,0.110977806
1604.977914_3408.802178,0.17403284,0.11468631,0.4530405,0.16835935,0.06847478,0.021406127
1604.977914_3508.802178,0.078263335,0.04168002,0.7201657,0.15989067,1.7031243e-07,7.136458e-08
1604.977914_3608.802178,0.056620434,0.07275478,0.49825922,0.2475278,2.7091937e-07,0.12483751
1604.977914_3708.802178,0.11577713,8.9186805e-08,0.45580158,0.36332202,8.269554e-07,0.06509839
1604.977914_3808.802178,0.28545678,0.027507879,0.41629335,0.2707412,5.4428534e-07,1.6496911e-07
1604.977914_3908.802178,0.0025012565,0.009516224,0.00035069627,3.9562106e-08,0.07289951,0.91473234
1604.977914_4008.802178,0.020355536,2.975635e-07,1.7389306e-05,0.121906966,0.11483811,0.74288166
1604.977914_4108.802178,2.6445326e-07,3.6090563e-07,6.2742384e-07,1.7242598e-07,0.11234152,0.8876571
1604.977914_4208.802178,0.050020687,0.06579942,1.9862166e-07,2.6216798e-08,0.16311803,0.7210616
1704.977914_2708.802178,0.090574965,0.5822333,0.099319406,7.398318e-08,0.22787216,1.0784986e-07
1704.977914_2808.802178,0.36394995,1.8098942e-06,0.21851611,0.117325746,0.30020615,1.9154878e-07
1704.977914_2908.802178,0.28658023,0.19089554,0.14782037,0.034733925,0.20397449,0.1359954
1704.977914_3008.802178,0.37295768,3.6210096e-07,0.1980954,0.032794572,0.2438693,0.15228271
1704.977914_3108.802178,0.43627948,3.2316964e-07,0.33263066,0.11516217,6.836555e-07,0.115926675
1704.977914_3208.802178,0.18101893,0.11539608,0.3839763,0.17522773,2.1897434e-07,0.14438075
1704.977914_3308.802178,0.33609566,0.3529461,0.25819314,0.04156712,0.011197887,7.9302616e-08
1704.977914_3408.802178,0.18734837,0.015399711,0.5954813,0.124062076,1.4576244e-07,0.07770843
1704.977914_3508.802178,0.19672482,7.568824e-08,0.6289969,0.12975876,0.01862873,0.025890717
1704.977914_3608.802178,0.13020405,1.9788916e-07,0.67343736,0.17004183,9.421561e-08,0.02631655
1704.977914_3708.802178,0.14270651,2.5175981e-07,0.5501231,0.3071699,1.2455645e-07,5.8422867e-08
1704.977914_3808.802178,0.17297669,0.10159841,0.24284728,0.1298609,0.16773626,0.18498045
1704.977914_3908.802178,0.035452988,1.0250676e-07,5.5907526e-06,0.018505914,0.09540253,0.85063285
1704.977914_4008.802178,0.008023306,1.5885853e-07,1.8596597e-07,4.271569e-08,0.07757743,0.9143989
1704.977914_4108.802178,5.020842e-05,1.4403041e-07,0.009296699,0.056084916,0.09499405,0.83957404
1704.977914_4208.802178,1.4186229e-06,0.101712294,2.399683e-07,4.9219473e-08,0.004665628,0.8936204
1804.977914_2708.802178,0.047562256,0.36111236,0.099329725,1.6674889e-07,0.49199504,4.983282e-07
1804.977914_2808.802178,0.596944,0.29960972,4.0737513e-07,4.5630863e-08,0.103445694,1.8298559e-07
1804.977914_2908.802178,0.33940846,0.15925956,0.28662494,0.07278585,0.021798054,0.12012313
1804.977914_3008.802178,0.29349405,3.821008e-07,0.48878708,0.04606981,0.11857488,0.053073816
1804.977914_3108.802178,0.1932084,0.12278004,0.68401027,5.803688e-07,2.4327656e-07,4.486482e-07
1804.977914_3208.802178,0.021028902,0.23446383,0.60093474,8.5191306e-07,6.6626154e-07,0.14357105
1804.977914_3308.802178,0.45176238,0.12338227,0.42485496,2.3793751e-07,1.126293e-07,7.3404706e-08
1804.977914_3408.802178,0.25907856,3.6168402e-07,0.47259614,0.07150817,0.017151214,0.17966555
1804.977914_3508.802178,0.12573513,2.9670643e-06,0.57063866,0.0861465,0.10881705,0.108659685
1804.977914_3608.802178,0.32243133,0.044423755,0.3529521,0.18685602,0.009750348,0.08358646
1804.977914_3708.802178,0.3066872,3.0174516e-07,0.3160812,0.08511843,0.066358574,0.22575435
1804.977914_3808.802178,0.48653144,1.5822457e-07,0.46519276,0.04827553,1.0848234e-07,6.8633256e-08
1804.977914_3908.802178,0.21016312,0.23276393,0.18808445,0.10241149,0.03511732,0.23145968
1804.977914_4008.802178,0.022595135,9.5682324e-08,0.0071631637,0.022640187,0.1524355,0.79516596
1804.977914_4108.802178,0.01775477,0.0077500343,3.993233e-05,8.256041e-08,0.043954812,0.9305004
1804.977914_4208.802178,8.928567e-07,0.17432725,2.5128497e-07,4.4458314e-08,0.1126297,0.71304184
1904.977914_2708.802178,0.04528366,0.44750822,0.1212042,7.802245e-08,0.38600358,3.027938e-07
1904.977914_2808.802178,0.7595341,0.120944366,0.021978881,5.730656e-08,0.097542346,2.3606721e-07
1904.977914_2908.802178,0.6225486,1.8545313e-07,0.34124285,0.017640563,0.018567491,3.5339403e-07
1904.977914_3008.802178,0.5541307,0.10067976,0.29387745,0.051311247,8.2474804e-07,8.187722e-08
1904.977914_3108.802178,0.2732919,0.07276604,0.5625644,0.091377415,2.1021884e-07,9.711659e-08
1904.977914_3208.802178,0.3981004,2.870083e-06,0.5532815,3.156782e-07,5.681161e-07,0.048614353
1904.977914_3308.802178,0.09782707,3.765303e-07,0.7365257,0.13888235,3.4912486e-07,0.026764164
1904.977914_3408.802178,0.22566822,0.13682987,0.53664863,0.007704812,0.01255767,0.08059076
1904.977914_3508.802178,0.2894245,0.02496467,0.605145,5.443102e-07,3.2088664e-07,0.080465004
1904.977914_3608.802178,0.42353868,5.047889e-07,0.32319245,0.009151905,0.17070504,0.073411465
1904.977914_3708.802178,0.38392082,7.4659724e-08,0.5132326,0.10284638,1.0798924e-07,6.6277586e-08
1904.977914_3808.802178,0.21315277,0.059888143,0.6609556,0.06600314,1.8688777e-07,5.2395936e-08
1904.977914_3908.802178,0.26321733,0.07775755,0.102847375,0.22763684,0.08513462,0.24340624
1904.977914_4008.802178,0.014636996,0.08773221,3.0176193e-07,4.5498197e-08,0.12692305,0.77070737
1904.977914_4108.802178,1.06022554e-07,0.06359921,3.6352154e-07,3.742043e-08,0.165808,0.7705923
1904.977914_4208.802178,1.2862904e-07,1.27982e-07,3.117833e-07,1.2113657e-07,0.00856131,0.99143803
2004.977914_2708.802178,0.05999247,0.4619437,0.018437713,1.4001576e-07,0.45962572,2.3742876e-07
2004.977914_2808.802178,0.5308523,0.20763546,0.022138443,5.3068227e-08,0.2393727,9.563928e-07
2004.977914_2908.802178,0.48007235,0.2854654,0.03451073,0.02491858,0.17503266,2.9506725e-07
2004.977914_3008.802178,0.27649656,0.39301977,0.23821229,0.014771894,0.07749939,2.1103502e-07
2004.977914_3108.802178,0.16116087,0.1186665,0.60158,0.01854098,0.012528253,0.08752341
2004.977914_3208.802178,0.10989879,1.8577383e-07,0.5113859,0.08768123,0.29103377,1.3156505e-07
2004.977914_3308.802178,0.004265565,2.6201064e-07,0.86982054,0.05741262,1.6100095e-06,0.06849939
2004.977914_3408.802178,0.3115769,0.016639533,0.41468886,0.075684786,0.11513402,0.0662759
2004.977914_3508.802178,0.099643104,0.2579975,0.3241702,0.06360687,0.084509924,0.17007248
2004.977914_3608.802178,0.21789652,0.13091044,0.33390173,0.22783418,2.5806273e-07,0.08945681
2004.977914_3708.802178,0.37471974,1.2569438e-07,0.45087788,0.047739904,0.021043602,0.10561883
2004.977914_3808.802178,0.34438565,0.11609408,0.30160314,0.12530148,1.6693938e-06,0.11261405
2004.977914_3908.802178,0.08013344,6.4414834e-08,0.23408331,0.06815269,0.08561702,0.53201354
2004.977914_4008.802178,2.590227e-07,0.16060162,2.2895519e-07,5.4620546e-08,0.10650296,0.7328949
2004.977914_4108.802178,6.559115e-08,0.06887938,2.646422e-07,1.8771374e-07,0.027522953,0.9035972
