,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
-2749.304398_798.3304889,0.011573146,0.026322823,0.011735301,0.01464221,0.05171548,0.88401103
-2749.304398_898.3304889,0.07308145,0.026276637,0.013423644,0.017524341,0.0368084,0.8328855
-2749.304398_98.3304889,0.20601699,0.17947409,0.16429494,0.2074728,0.12678508,0.11595602
-2849.304398_-1.66951110000002,0.1431161,0.2475785,0.14237784,0.21556795,0.1814177,0.06994194
-2849.304398_-101.6695111,0.192807,0.06733629,0.17094414,0.22645572,0.1944257,0.14803116
-2849.304398_-201.6695111,0.09293323,0.22750995,0.15143263,0.22641973,0.1452548,0.15644969
-2849.304398_-301.6695111,0.22390641,0.12083637,0.14568579,0.25201303,0.1574971,0.100061245
-2849.304398_-401.6695111,0.21868849,0.23172224,0.10133443,0.21916907,0.1772919,0.051793844
-2849.304398_-501.6695111,0.24056408,0.13510606,0.10686063,0.26773006,0.18940406,0.060335122
-2849.304398_-601.6695111,0.37347898,0.20201701,0.06965959,0.13446859,0.19952106,0.020854834
-2849.304398_198.3304889,0.13552938,0.38649788,0.08442088,0.16565439,0.16316961,0.064727835
-2849.304398_298.3304889,0.14904034,0.13947728,0.18138997,0.3181959,0.17308824,0.038808238
-2849.304398_398.3304889,0.21996276,0.12516864,0.20127995,0.26122144,0.16003884,0.032328356
-2849.304398_498.3304889,0.17448996,0.11527694,0.19003491,0.29441684,0.18148501,0.044296343
-2849.304398_598.3304889,0.107606985,0.09257468,0.3086921,0.30731454,0.15696725,0.02684437
-2849.304398_698.3304889,0.030035729,0.022240553,0.01033575,0.007078332,0.040526204,0.8897834
-2849.304398_798.3304889,0.1868412,0.03493707,0.016916648,0.011720006,0.11455077,0.63503426
-2849.304398_898.3304889,0.029726606,0.060808662,0.013331817,0.010657647,0.10632959,0.77914566
-2849.304398_98.3304889,0.20258741,0.16359545,0.13355556,0.2244596,0.17616193,0.09964008
-2949.304398_-1.66951110000002,0.08665181,0.1546317,0.18199985,0.25012097,0.15645699,0.17013872
-2949.304398_-101.6695111,0.232666,0.100267254,0.105956174,0.23248559,0.108502865,0.22012213
-2949.304398_-201.6695111,0.24782202,0.24136092,0.086812,0.17369074,0.11205396,0.13826038
-2949.304398_-301.6695111,0.30714813,0.080941245,0.099365644,0.11404966,0.06421879,0.3342765
-2949.304398_-401.6695111,0.23658216,0.07917764,0.17625116,0.3658581,0.12426896,0.017861903
-2949.304398_-501.6695111,0.31582376,0.09391548,0.08964244,0.2902709,0.1785685,0.031778984
-2949.304398_-601.6695111,0.15451594,0.20745233,0.11171505,0.21536036,0.19331785,0.117638506
-2949.304398_198.3304889,0.25253993,0.14012316,0.13180603,0.23765689,0.1770952,0.06077878
-2949.304398_298.3304889,0.16733885,0.22872423,0.14228581,0.20991643,0.21817803,0.033556674
-2949.304398_398.3304889,0.1569045,0.19064961,0.14998493,0.2811947,0.15777062,0.06349562
-2949.304398_498.3304889,0.18322001,0.1674895,0.18943135,0.25973156,0.1501402,0.049987417
-2949.304398_598.3304889,0.119488254,0.082722396,0.2624162,0.28084335,0.1572463,0.097283535
-2949.304398_698.3304889,0.027929058,0.06318267,0.03142634,0.040839408,0.11254226,0.72408026
-2949.304398_798.3304889,0.1157589,0.08320416,0.013993176,0.02012765,0.15665333,0.6102629
-2949.304398_898.3304889,0.13677284,0.031240836,0.02195375,0.015123068,0.11962394,0.67528564
-2949.304398_98.3304889,0.18303637,0.1334153,0.09457113,0.23432937,0.09998365,0.25466418
1104.977914_2708.802178,0.10261396,0.1100202,0.2566914,0.3854353,0.112688065,0.032551102
1104.977914_2808.802178,0.17206003,0.1487763,0.08497701,0.2918616,0.18020499,0.12212004
1104.977914_2908.802178,0.2991261,0.18090814,0.08544741,0.21235433,0.10581607,0.11634801
1104.977914_3008.802178,0.28385267,0.11969678,0.06281344,0.21920177,0.11742726,0.19700807
1104.977914_3108.802178,0.32462367,0.074527465,0.077202454,0.17914043,0.15076227,0.19374369
1104.977914_3208.802178,0.23593146,0.15735082,0.14079699,0.23814811,0.19109315,0.036679488
1104.977914_3308.802178,0.2517372,0.07889986,0.18457676,0.27274436,0.17588751,0.036154296
1104.977914_3408.802178,0.15400031,0.18814833,0.19327036,0.25198162,0.18665203,0.025947392
1104.977914_3508.802178,0.13301575,0.23670875,0.1953554,0.25964347,0.14621337,0.029063387
1104.977914_3608.802178,0.13811599,0.14016958,0.24492733,0.29627013,0.14799814,0.032518867
1104.977914_3708.802178,0.19623451,0.12796913,0.24974103,0.29661274,0.110044464,0.01939812
1104.977914_3808.802178,0.025102554,0.09101781,0.015329816,0.016050972,0.03698253,0.8155163
1104.977914_3908.802178,0.24577372,0.10852736,0.02608642,0.036700275,0.10752441,0.47538784
1104.977914_4008.802178,0.012875266,0.09651502,0.013528404,0.024073422,0.04202569,0.81098217
1104.977914_4108.802178,0.12408254,0.14045744,0.18338974,0.18683107,0.23019661,0.13504264
1104.977914_4208.802178,0.08137257,0.18161656,0.2214477,0.33689275,0.13961126,0.039059125
1204.977914_2708.802178,0.14366697,0.21096708,0.13473791,0.32862642,0.09254254,0.08945902
1204.977914_2808.802178,0.2581481,0.2289374,0.08588921,0.18293272,0.13336915,0.11072337
1204.977914_2908.802178,0.252465,0.2558526,0.052565593,0.16658388,0.13390146,0.13863146
1204.977914_3008.802178,0.19328836,0.16550696,0.098108314,0.28646034,0.19266398,0.06397209
1204.977914_3108.802178,0.16045491,0.20474087,0.1493731,0.1973644,0.1437269,0.14433983
1204.977914_3208.802178,0.16981217,0.06509962,0.21342896,0.364068,0.15102303,0.036568146
1204.977914_3308.802178,0.13733444,0.14790507,0.19008699,0.26879257,0.12850778,0.12737317
1204.977914_3408.802178,0.2935384,0.20439485,0.14890058,0.23095448,0.09770117,0.02451058
1204.977914_3508.802178,0.2191742,0.17193659,0.13559109,0.20793806,0.18051113,0.08484898
1204.977914_3608.802178,0.13426806,0.16707183,0.17324781,0.3174338,0.17682375,0.03115477
1204.977914_3708.802178,0.13372871,0.1274245,0.22868145,0.29508558,0.17779449,0.037285343
1204.977914_3808.802178,0.055189647,0.0986345,0.01412387,0.022986116,0.39520004,0.41386586
1204.977914_3908.802178,0.036463223,0.040210422,0.016312338,0.007249882,0.067781806,0.8319824
1204.977914_4008.802178,0.17490195,0.13949525,0.02736958,0.041796163,0.13110012,0.48533696
1204.977914_4108.802178,0.17098317,0.13244759,0.023797482,0.026125615,0.19027086,0.45637527
1204.977914_4208.802178,0.123964384,0.10978707,0.19020562,0.24516691,0.21477076,0.11610528
1304.977914_2708.802178,0.2423846,0.25624502,0.07322144,0.15927507,0.13999064,0.12888318
1304.977914_2808.802178,0.15981671,0.23211375,0.12243148,0.30069652,0.12539458,0.059547026
1304.977914_2908.802178,0.15515052,0.09804644,0.11809658,0.250526,0.16396911,0.21421139
1304.977914_3008.802178,0.2094947,0.18841834,0.14939749,0.1914054,0.12148995,0.13979407
1304.977914_3108.802178,0.22488151,0.23186594,0.11218383,0.17007302,0.13649653,0.12449911
1304.977914_3208.802178,0.22369514,0.17332709,0.16903415,0.1920958,0.13442987,0.107417926
1304.977914_3308.802178,0.20481168,0.11076382,0.18116717,0.22710958,0.13138764,0.14476016
1304.977914_3408.802178,0.10165601,0.2333455,0.18416727,0.24945706,0.16214098,0.06923324
1304.977914_3508.802178,0.20424688,0.14463232,0.12552653,0.24002233,0.20664218,0.078929804
1304.977914_3608.802178,0.086426996,0.17937416,0.1773912,0.38006747,0.15505046,0.021689685
1304.977914_3708.802178,0.14457041,0.15730888,0.1688097,0.27788588,0.1543257,0.09709946
1304.977914_3808.802178,0.08268856,0.06612378,0.15859205,0.17096782,0.09795549,0.42367226
1304.977914_3908.802178,0.027527487,0.042846553,0.016671523,0.10674958,0.036229063,0.7699758
1304.977914_4008.802178,0.02276826,0.12442038,0.015353815,0.0752777,0.26014456,0.5020353
1304.977914_4108.802178,0.06187113,0.039286952,0.017824294,0.019306537,0.11713165,0.74457943
1304.977914_4208.802178,0.14210331,0.1157182,0.21880375,0.19799024,0.08677518,0.23860934
1404.977914_2708.802178,0.4434174,0.23474516,0.052647423,0.1380807,0.07395751,0.05715173
1404.977914_2808.802178,0.2818342,0.17202678,0.13925262,0.21479727,0.13567248,0.05641654
1404.977914_2908.802178,0.18277445,0.11695934,0.122204736,0.31548136,0.12968852,0.13289155
1404.977914_3008.802178,0.22814302,0.16445233,0.13060045,0.184051,0.15541244,0.13734072
1404.977914_3108.802178,0.20292144,0.21575327,0.15060152,0.19352809,0.13114965,0.106046036
1404.977914_3208.802178,0.17634587,0.15556252,0.17029437,0.3080631,0.12948802,0.060246225
1404.977914_3308.802178,0.22703142,0.16989255,0.1209412,0.19280863,0.20000573,0.08932055
1404.977914_3408.802178,0.24297754,0.16318415,0.116556235,0.18475917,0.21509185,0.07743109
1404.977914_3508.802178,0.16011325,0.12898922,0.23260054,0.24209741,0.1771053,0.059094325
1404.977914_3608.802178,0.18576927,0.19641735,0.121949166,0.21073738,0.16504163,0.12008514
1404.977914_3708.802178,0.15745634,0.15688878,0.15762256,0.2646365,0.17911439,0.08428149
1404.977914_3808.802178,0.20260984,0.3281546,0.06907848,0.10212581,0.102047734,0.19598359
1404.977914_3908.802178,0.051316258,0.1526742,0.011525595,0.02919228,0.09413941,0.6611523
1404.977914_4008.802178,0.19830197,0.035507366,0.013758918,0.009725866,0.031366866,0.711339
1404.977914_4108.802178,0.21504433,0.060201347,0.021604236,0.027783697,0.052323893,0.62304246
1404.977914_4208.802178,0.045759436,0.10615664,0.28156716,0.17922813,0.16242689,0.22486177
1504.977914_2708.802178,0.3763874,0.17195468,0.019540885,0.026538255,0.27411196,0.13146679
1504.977914_2808.802178,0.16194093,0.23957759,0.14162257,0.28279623,0.13081634,0.043246333
1504.977914_2908.802178,0.26130927,0.10889808,0.16806279,0.20779169,0.13721843,0.11671973
1504.977914_3008.802178,0.1784535,0.10261131,0.13242443,0.32121217,0.1623925,0.10290606
1504.977914_3108.802178,0.35024276,0.18415336,0.14333756,0.18456729,0.092987224,0.04471186
1504.977914_3208.802178,0.16194159,0.086313255,0.1891962,0.29526722,0.11672606,0.1505557
1504.977914_3308.802178,0.21459937,0.12684672,0.21814734,0.22269747,0.14174369,0.07596537
1504.977914_3408.802178,0.1538497,0.1073295,0.21918106,0.29687276,0.17196015,0.05080672
1504.977914_3508.802178,0.12732224,0.09324785,0.22948654,0.27012515,0.1788003,0.10101792
1504.977914_3608.802178,0.28444555,0.21290445,0.11749898,0.1449767,0.14221886,0.097955465
1504.977914_3708.802178,0.2711091,0.16035053,0.1570127,0.21394216,0.14438944,0.053196043
1504.977914_3808.802178,0.23735864,0.13527496,0.13909419,0.2279347,0.11393357,0.14640392
1504.977914_3908.802178,0.03900216,0.03573939,0.023216946,0.00872945,0.034539867,0.85877216
1504.977914_4008.802178,0.020803751,0.12981312,0.016477145,0.01051816,0.033414826,0.78897303
1504.977914_4108.802178,0.25329247,0.055609085,0.038167395,0.017827658,0.047620323,0.5874831
1504.977914_4208.802178,0.14736563,0.09546044,0.009940662,0.014753317,0.20141101,0.531069
1604.977914_2708.802178,0.27977356,0.41669995,0.036016997,0.030322403,0.16190538,0.075281695
1604.977914_2808.802178,0.27360588,0.15077977,0.1986925,0.1360336,0.18401858,0.056869604
1604.977914_2908.802178,0.18664087,0.21264395,0.123757266,0.17512058,0.21962264,0.082214795
1604.977914_3008.802178,0.16663158,0.1899381,0.18599284,0.2029482,0.12475042,0.12973893
1604.977914_3108.802178,0.4345542,0.13398123,0.15624106,0.15785831,0.095591314,0.02177393
1604.977914_3208.802178,0.27543035,0.101530835,0.21483406,0.23525158,0.12523587,0.04771739
1604.977914_3308.802178,0.1857152,0.16376455,0.16811597,0.26719758,0.104894325,0.11031237
1604.977914_3408.802178,0.19446382,0.16830914,0.1912698,0.26001236,0.1307105,0.05523432
1604.977914_3508.802178,0.13853167,0.1279109,0.25383195,0.31454098,0.13410246,0.031082103
1604.977914_3608.802178,0.14536735,0.1527279,0.18915552,0.28648338,0.114032,0.112233855
1604.977914_3708.802178,0.16517232,0.10619315,0.21890774,0.32072583,0.12289256,0.06610838
1604.977914_3808.802178,0.2283305,0.16683218,0.17203592,0.24021223,0.16140512,0.031184068
1604.977914_3908.802178,0.048583318,0.092639074,0.024981853,0.030264894,0.059178494,0.7443524
1604.977914_4008.802178,0.11844893,0.057247568,0.019845216,0.15070778,0.121094055,0.53265643
1604.977914_4108.802178,0.0955338,0.087918416,0.01924734,0.036589198,0.06289053,0.6978207
1604.977914_4208.802178,0.14471987,0.108847104,0.024082806,0.038847122,0.061215173,0.6222879
1704.977914_2708.802178,0.09227109,0.6144733,0.047031365,0.034163047,0.12842578,0.08363548
1704.977914_2808.802178,0.25260058,0.21804333,0.09081008,0.14083762,0.27441442,0.023293965
1704.977914_2908.802178,0.27175817,0.18796338,0.12997922,0.1266971,0.19156401,0.09203817
1704.977914_3008.802178,0.2545463,0.1437909,0.22431482,0.17856678,0.1285328,0.0702484
1704.977914_3108.802178,0.27992818,0.07728658,0.21429126,0.20841074,0.15839218,0.061691176
1704.977914_3208.802178,0.20442878,0.15347725,0.17326488,0.22216608,0.14277166,0.10389136
1704.977914_3308.802178,0.24530147,0.27065346,0.16967738,0.14862819,0.13083544,0.034904104
1704.977914_3408.802178,0.2113708,0.111723095,0.23707134,0.2437212,0.13690844,0.0592052
1704.977914_3508.802178,0.21244423,0.10742725,0.21924385,0.24937105,0.1639292,0.047584474
1704.977914_3608.802178,0.16700462,0.12331361,0.21882896,0.32142848,0.13300928,0.03641495
1704.977914_3708.802178,0.16977556,0.13251707,0.20994127,0.33042735,0.12936321,0.027975522
1704.977914_3808.802178,0.22599722,0.1868519,0.1432708,0.18857785,0.14792837,0.107373916
1704.977914_3908.802178,0.110172294,0.03812473,0.033669226,0.05866133,0.076923326,0.68244904
1704.977914_4008.802178,0.09206219,0.03232128,0.01159294,0.00642058,0.042162642,0.81544036
1704.977914_4108.802178,0.049690116,0.043006346,0.043907057,0.15975279,0.071622334,0.63202137
1704.977914_4208.802178,0.03585235,0.14884467,0.019051421,0.01936508,0.045881245,0.73100525
1804.977914_2708.802178,0.03352922,0.6733886,0.06957551,0.063926235,0.09892961,0.06065075
1804.977914_2808.802178,0.35006663,0.3532489,0.041769948,0.046952117,0.16015676,0.047805615
1804.977914_2908.802178,0.24998757,0.19323325,0.16473903,0.17980844,0.13271634,0.07951539
1804.977914_3008.802178,0.22786087,0.1613467,0.23377025,0.1654979,0.14969018,0.06183408
1804.977914_3108.802178,0.19412504,0.16254723,0.22124812,0.24335304,0.1402268,0.038499795
1804.977914_3208.802178,0.11556777,0.16382803,0.29747397,0.24565504,0.12579769,0.051677525
1804.977914_3308.802178,0.25421664,0.15059508,0.22693025,0.18384145,0.14794974,0.036466885
1804.977914_3408.802178,0.19528547,0.14341255,0.23373297,0.20900461,0.15827356,0.06029085
1804.977914_3508.802178,0.14486253,0.220592,0.24911465,0.16589813,0.15771574,0.06181697
1804.977914_3608.802178,0.24893902,0.13055542,0.20830286,0.218825,0.14212407,0.051253572
1804.977914_3708.802178,0.30018005,0.10367791,0.1709132,0.20379974,0.121203,0.10022608
1804.977914_3808.802178,0.29369906,0.09173454,0.268803,0.20393552,0.11992214,0.02190571
1804.977914_3908.802178,0.22670043,0.18024068,0.16453484,0.18828668,0.12045528,0.11978209
1804.977914_4008.802178,0.14011852,0.058022574,0.035697736,0.08794328,0.074760824,0.60345703
1804.977914_4108.802178,0.1024365,0.04890682,0.026594104,0.025605535,0.036767226,0.75968987
1804.977914_4208.802178,0.05358707,0.23757851,0.023454161,0.04046066,0.06764224,0.57727736
1904.977914_2708.802178,0.055043418,0.5548673,0.048898514,0.072608225,0.20356297,0.06501953
1904.977914_2808.802178,0.3432077,0.343949,0.04567227,0.04615419,0.17151065,0.049506214
1904.977914_2908.802178,0.49056166,0.07080012,0.18039578,0.100090235,0.121897146,0.036255043
1904.977914_3008.802178,0.3636888,0.17993887,0.15847099,0.14147136,0.12708984,0.029340135
1904.977914_3108.802178,0.19175526,0.15447372,0.2258025,0.222991,0.16724806,0.037729483
1904.977914_3208.802178,0.23102613,0.106408335,0.23091,0.234122,0.15741484,0.04011867
1904.977914_3308.802178,0.12597565,0.09522635,0.2751556,0.33906028,0.12616417,0.038418002
1904.977914_3408.802178,0.20546536,0.14434548,0.22682744,0.23618501,0.13772522,0.049451485
1904.977914_3508.802178,0.19628341,0.15356973,0.25582448,0.22266366,0.12718566,0.04447309
1904.977914_3608.802178,0.24587998,0.1387385,0.21142046,0.19237594,0.16349107,0.048094027
1904.977914_3708.802178,0.2521454,0.11726461,0.23008607,0.21459018,0.15564321,0.030270549
1904.977914_3808.802178,0.1944422,0.14530747,0.24602623,0.23160365,0.13758108,0.045039292
1904.977914_3908.802178,0.23125349,0.1597894,0.17227279,0.22035888,0.13663286,0.07969263
1904.977914_4008.802178,0.06509812,0.09483066,0.017523032,0.009780553,0.11660718,0.69616044
1904.977914_4108.802178,0.04162168,0.115909636,0.012984889,0.012245928,0.18565297,0.6315848
1904.977914_4208.802178,0.019748803,0.026333014,0.010566642,0.009164482,0.041526467,0.89266056
2004.977914_2708.802178,0.029485239,0.66103446,0.03001201,0.025604377,0.21756934,0.036294516
2004.977914_2808.802178,0.32315043,0.32850203,0.031610336,0.028195146,0.20611803,0.08242411
2004.977914_2908.802178,0.32896507,0.22078298,0.09780859,0.1113479,0.19982627,0.041269165
2004.977914_3008.802178,0.23072292,0.25150836,0.15631041,0.17802098,0.13716199,0.04627532
2004.977914_3108.802178,0.18175805,0.1613354,0.2277734,0.21053205,0.16171403,0.056887083
2004.977914_3208.802178,0.14545847,0.112519644,0.28883463,0.23407406,0.18925664,0.02985657
2004.977914_3308.802178,0.10403566,0.081106536,0.33488783,0.28575182,0.16226846,0.031949732
2004.977914_3408.802178,0.24155633,0.15647836,0.1928201,0.20322406,0.1501325,0.05578858
2004.977914_3508.802178,0.14035568,0.21046539,0.21023759,0.18114428,0.156496,0.101301044
2004.977914_3608.802178,0.18708628,0.17883252,0.16591732,0.24831326,0.1350639,0.08478677
2004.977914_3708.802178,0.26589724,0.1303824,0.16323519,0.19294378,0.1938525,0.05368888
2004.977914_3808.802178,0.26352602,0.16464481,0.17673682,0.18418208,0.14608753,0.06482273
2004.977914_3908.802178,0.13954552,0.082333885,0.10801231,0.15273225,0.15167075,0.36570525
2004.977914_4008.802178,0.042736236,0.16084568,0.014666857,0.013490844,0.13124265,0.6370177
2004.977914_4108.802178,0.016733512,0.15896662,0.015441333,0.01972299,0.043480907,0.74565464
2004.977914_4208.802178,0.16767299,0.021878257,0.012684712,0.00937917,0.03684111,0.7515438
2104.977914_2708.802178,0.02673678,0.72001165,0.021987826,0.022791939,0.16125093,0.047220863
2104.977914_2808.802178,0.5147163,0.08503343,0.065763675,0.04674313,0.1164366,0.1713068
2104.977914_2908.802178,0.2790176,0.14693783,0.13989085,0.17279413,0.15525487,0.10610476
2104.977914_3008.802178,0.18082581,0.13765891,0.2662494,0.21767649,0.13331984,0.064269595
2104.977914_3108.802178,0.23097871,0.12103419,0.22020921,0.20883755,0.1641329,0.054807436
2104.977914_3208.802178,0.19577877,0.14673573,0.18464582,0.18753394,0.12766756,0.15763813
2104.977914_3308.802178,0.2106255,0.1554919,0.22419733,0.20767649,0.16431496,0.0376938
2104.977914_3408.802178,0.19585256,0.11949693,0.20132466,0.34306586,0.11283683,0.027423201
2104.977914_3508.802178,0.15742248,0.14577371,0.24784659,0.26740253,0.12651597,0.05503861
2104.977914_3608.802178,0.120893314,0.1774946,0.19460629,0.26131728,0.1652267,0.08046185
2104.977914_3708.802178,0.21953861,0.18537474,0.17452316,0.2145799,0.15346603,0.05251751
2104.977914_3808.802178,0.15232168,0.1582814,0.15908694,0.27262288,0.12372256,0.13396458
2104.977914_3908.802178,0.14909159,0.07400335,0.14711145,0.17445134,0.09162624,0.3637161
2104.977914_4008.802178,0.06541725,0.17337546,0.015825557,0.015892671,0.039520375,0.68996876
2104.977914_4108.802178,0.027082887,0.136746,0.013798011,0.015757266,0.0488589,0.75775695
2104.977914_4208.802178,0.12796934,0.22300565,0.020574166,0.017517338,0.079550624,0.5313829
2204.977914_2708.802178,0.18208893,0.46722734,0.03245722,0.036872696,0.20651972,0.07483403
2204.977914_2808.802178,0.1659899,0.08371332,0.15528122,0.27716106,0.17093505,0.14691943
2204.977914_2908.802178,0.21098402,0.22505368,0.20050414,0.15442368,0.16918576,0.03984872
2204.977914_3008.802178,0.18215948,0.15928409,0.23645087,0.24131261,0.1234479,0.057345003
2204.977914_3108.802178,0.1633963,0.2772959,0.19747514,0.12486702,0.1082558,0.12870984
2204.977914_3208.802178,0.20711637,0.2248599,0.17229292,0.18459749,0.11416445,0.096968934
2204.977914_3308.802178,0.13835089,0.13872814,0.17289859,0.24851468,0.13345452,0.16805318
2204.977914_3408.802178,0.24837379,0.14107846,0.19391601,0.21636915,0.11046297,0.089799725
2204.977914_3508.802178,0.16500524,0.16666217,0.2447821,0.2543857,0.11876458,0.050400175
2204.977914_3608.802178,0.15318628,0.10928055,0.23507245,0.28578857,0.18067333,0.035998877
2204.977914_3708.802178,0.15299673,0.12940758,0.17242387,0.25659582,0.1866369,0.10193907
2204.977914_3808.802178,0.2583844,0.13310792,0.15905763,0.1962376,0.16242956,0.090782866
2204.977914_3908.802178,0.08184871,0.043045383,0.05313265,0.073232435,0.1447588,0.60398203
2204.977914_4008.802178,0.15068285,0.0437298,0.01766858,0.01919801,0.034536354,0.7341844
2204.977914_4108.802178,0.03943129,0.089332,0.015622363,0.015950792,0.1645775,0.6750861
2204.977914_4208.802178,0.09862176,0.048925444,0.01853414,0.01193748,0.10511215,0.71686906
2304.977914_2708.802178,0.26687378,0.44735146,0.016783122,0.024128044,0.20571382,0.03914976
2304.977914_2808.802178,0.43369383,0.15943018,0.07447918,0.17839856,0.0936715,0.06032681
2304.977914_2908.802178,0.22707435,0.19237004,0.1557564,0.24686122,0.14846031,0.029477738
2304.977914_3008.802178,0.16421717,0.21916546,0.14175688,0.24011472,0.10825408,0.12649171
2304.977914_3108.802178,0.18732712,0.3035171,0.113586456,0.20076488,0.14319032,0.051614083
2304.977914_3208.802178,0.16772987,0.16557892,0.086118735,0.20214815,0.12717827,0.2512461
2304.977914_3308.802178,0.21569255,0.13010387,0.16945133,0.24391219,0.12134926,0.11949086
2304.977914_3408.802178,0.14591342,0.2515393,0.19225076,0.23315763,0.14183842,0.03530043
2304.977914_3508.802178,0.19945581,0.13687035,0.19448973,0.28014758,0.12888561,0.060150925
2304.977914_3608.802178,0.21019806,0.11925939,0.19653346,0.2605085,0.16412163,0.049378943
2304.977914_3708.802178,0.1229615,0.20002742,0.24768782,0.28091264,0.11255346,0.03585718
2304.977914_3808.802178,0.19010629,0.13642672,0.1941917,0.3122614,0.13368058,0.03333329
2304.977914_3908.802178,0.06934615,0.12538385,0.01173685,0.015516844,0.19227168,0.5857446
2304.977914_4008.802178,0.025965806,0.04084566,0.022877626,0.036728952,0.20662506,0.6669569
2304.977914_4108.802178,0.021857467,0.04562557,0.026221761,0.014465232,0.09040898,0.801421
2304.977914_4208.802178,0.017561972,0.087449126,0.009230078,0.01533221,0.040613744,0.8298129
2404.977914_2708.802178,0.34902337,0.2880056,0.051011283,0.051734384,0.15786693,0.10235845
2404.977914_2808.802178,0.19146772,0.15617435,0.10749793,0.19446604,0.25214517,0.09824882
2404.977914_2908.802178,0.34889197,0.1887597,0.11005662,0.20082824,0.1290741,0.02238933
2404.977914_3008.802178,0.1690802,0.110781655,0.14118738,0.3142804,0.099528484,0.1651419
2404.977914_3108.802178,0.12658876,0.03256218,0.19708118,0.15060785,0.04916228,0.4439977
2404.977914_3208.802178,0.29992408,0.10965046,0.15613082,0.24160577,0.12517036,0.06751852
2404.977914_3308.802178,0.21954794,0.2877493,0.09655071,0.25758502,0.10100748,0.037559636
2404.977914_3408.802178,0.17589043,0.055528633,0.28959256,0.2694025,0.08454752,0.1250384
2404.977914_3508.802178,0.3219557,0.096438445,0.17694011,0.2252675,0.111583196,0.06781504
2404.977914_3608.802178,0.18859302,0.16671266,0.21473035,0.2152335,0.14649041,0.06824016
2404.977914_3708.802178,0.19240408,0.13095841,0.18615113,0.2958249,0.12255797,0.07210358
2404.977914_3808.802178,0.17621562,0.12415177,0.17178495,0.34723568,0.15560627,0.025005756
2404.977914_3908.802178,0.18587157,0.09959298,0.064709745,0.08436311,0.1743437,0.39111888
2404.977914_4008.802178,0.024551734,0.030498821,0.014659417,0.028144812,0.067309745,0.83483547
2404.977914_4108.802178,0.17235738,0.12352619,0.01700376,0.0199429,0.069048,0.59812176
2404.977914_4208.802178,0.08146736,0.13302736,0.016932111,0.014612335,0.18606538,0.5678955
2504.977914_2708.802178,0.35779878,0.0683782,0.018722506,0.16608804,0.3419323,0.047080074
2504.977914_2808.802178,0.114643484,0.25777,0.11578884,0.22512375,0.12616377,0.16051015
2504.977914_2908.802178,0.21179721,0.08920136,0.13632916,0.35391688,0.08967278,0.11908256
2504.977914_3008.802178,0.1577444,0.1968097,0.18286063,0.2407273,0.1242062,0.0976518
2504.977914_3108.802178,0.29669085,0.19985557,0.1232899,0.20992564,0.08934559,0.08089245
2504.977914_3208.802178,0.19382472,0.20647363,0.12256253,0.20384221,0.16968192,0.10361498
2504.977914_3308.802178,0.13430797,0.101207025,0.23421377,0.3057196,0.084665835,0.13988583
2504.977914_3408.802178,0.10056353,0.15182717,0.12684216,0.30631188,0.13599719,0.17845806
2504.977914_3508.802178,0.1514545,0.25195205,0.17747848,0.27226904,0.11609424,0.030751707
2504.977914_3608.802178,0.13378355,0.10170659,0.2030983,0.2948544,0.2042722,0.062285
2504.977914_3708.802178,0.09706587,0.4046876,0.10996856,0.18162058,0.15945177,0.047205556
2504.977914_3808.802178,0.18288504,0.14400311,0.18602172,0.2964461,0.15813129,0.03251269
2504.977914_3908.802178,0.16822617,0.121571325,0.12281898,0.10559969,0.08459736,0.3971865
2504.977914_4008.802178,0.028986506,0.055322528,0.024533566,0.14573458,0.06510457,0.6803183
2504.977914_4108.802178,0.030566994,0.14878671,0.012396685,0.012932465,0.12387282,0.67144436
2504.977914_4208.802178,0.02383304,0.037919804,0.012054816,0.01007955,0.033464357,0.8826484
2604.977914_2708.802178,0.22963198,0.18901101,0.1439192,0.22182003,0.11605429,0.09956342
2604.977914_2808.802178,0.19193347,0.18295853,0.14430214,0.25031248,0.1786874,0.05180598
2604.977914_2908.802178,0.2636767,0.18388577,0.102960594,0.21882913,0.12314487,0.10750287
2604.977914_3008.802178,0.19966054,0.2777161,0.049229417,0.12134517,0.25817493,0.09387388
2604.977914_3108.802178,0.29124928,0.21883649,0.0705766,0.12178213,0.119437054,0.1781185
2604.977914_3208.802178,0.1326272,0.2495642,0.176027,0.211815,0.13095713,0.09900942
2604.977914_3308.802178,0.29445165,0.10703833,0.17263556,0.24291496,0.091633335,0.09132613
2604.977914_3408.802178,0.23992342,0.19911477,0.15192313,0.25948343,0.097172715,0.052382477
2604.977914_3508.802178,0.16846022,0.14099261,0.1682387,0.24844901,0.17698397,0.09687549
2604.977914_3608.802178,0.20179711,0.17252593,0.17343561,0.21390352,0.1900945,0.04824339
2604.977914_3708.802178,0.072108984,0.07203462,0.24843197,0.43298402,0.15515156,0.019288924
2604.977914_3808.802178,0.13187054,0.1303449,0.24855673,0.31932458,0.14762294,0.022280341
2604.977914_3908.802178,0.15634042,0.09148889,0.21792844,0.23813602,0.13401274,0.16209348
2604.977914_4008.802178,0.4325011,0.11597025,0.014426588,0.022000806,0.052407786,0.36269346
2604.977914_4108.802178,0.015582885,0.023724549,0.022244463,0.019805945,0.07450498,0.8441372
